user_id,event_type,event_timestamp,event_date,event_hour,product_id,amount,is_checkout,is_amount_missing,amount_quality_status
U0357,logout,2023-06-05 19:15:00,2023-06-05,19,P018,,False,True,not_applicable
U0023,login,2023-06-06 02:17:00,2023-06-06,2,P014,,False,True,not_applicable
U0277,add_to_cart,2023-06-04 14:28:00,2023-06-04,14,P014,,False,True,not_applicable
U0311,page_view,2023-06-02 01:30:00,2023-06-02,1,P030,,False,True,not_applicable
U0351,logout,2023-06-06 04:43:00,2023-06-06,4,P005,,False,True,not_applicable
U0395,search,2023-06-05 22:45:00,2023-06-05,22,P010,,False,True,not_applicable
U0395,page_view,2023-06-03 03:13:00,2023-06-03,3,P004,,False,True,not_applicable
U0387,add_to_cart,2023-06-03 11:22:00,2023-06-03,11,P008,,False,True,not_applicable
U0348,logout,2023-06-04 00:01:00,2023-06-04,0,P021,,False,True,not_applicable
U0176,page_view,2023-06-01 22:50:00,2023-06-01,22,P017,,False,True,not_applicable
U0129,page_view,2023-06-03 14:14:00,2023-06-03,14,P006,,False,True,not_applicable
U0013,page_view,2023-06-03 19:13:00,2023-06-03,19,P010,,False,True,not_applicable
U0241,wishlist_add,2023-06-04 22:40:00,2023-06-04,22,P005,,False,True,not_applicable
U0375,login,2023-06-02 11:10:00,2023-06-02,11,P022,1960.18,False,False,non_checkout_amount_present
U0284,checkout,2023-06-02 14:04:00,2023-06-02,14,P010,,True,True,missing_checkout_amount
U0301,login,2023-06-04 03:54:00,2023-06-04,3,P004,,False,True,not_applicable
U0361,profile_update,2023-06-05 20:25:00,2023-06-05,20,P019,,False,True,not_applicable
U0315,checkout,2023-06-03 22:54:00,2023-06-03,22,P007,,True,True,missing_checkout_amount
U0122,login,2023-06-05 17:41:00,2023-06-05,17,P003,421.58,False,False,non_checkout_amount_present
U0111,login,2023-06-05 18:58:00,2023-06-05,18,P017,998.96,False,False,non_checkout_amount_present
U0193,login,2023-06-02 01:56:00,2023-06-02,1,P030,,False,True,not_applicable
U0171,add_to_cart,2023-06-04 19:02:00,2023-06-04,19,P004,,False,True,not_applicable
U0086,login,2023-06-04 07:01:00,2023-06-04,7,P020,,False,True,not_applicable
U0225,page_view,2023-06-03 00:41:00,2023-06-03,0,P014,,False,True,not_applicable
U0099,wishlist_add,2023-06-05 15:25:00,2023-06-05,15,P026,,False,True,not_applicable
U0009,login,2023-06-01 22:51:00,2023-06-01,22,P009,2148.32,False,False,non_checkout_amount_present
U0337,profile_update,2023-06-03 00:10:00,2023-06-03,0,P028,,False,True,not_applicable
U0266,page_view,2023-06-02 07:27:00,2023-06-02,7,P021,2339.74,False,False,non_checkout_amount_present
U0182,search,2023-06-04 02:38:00,2023-06-04,2,P020,2592.52,False,False,non_checkout_amount_present
U0069,logout,2023-06-01 11:46:00,2023-06-01,11,P025,858.42,False,False,non_checkout_amount_present
U0313,add_to_cart,2023-06-04 18:28:00,2023-06-04,18,P025,,False,True,not_applicable
U0356,add_to_cart,2023-06-04 17:35:00,2023-06-04,17,P002,,False,True,not_applicable
U0228,wishlist_add,2023-06-01 12:50:00,2023-06-01,12,P027,,False,True,not_applicable
U0007,login,2023-06-01 15:44:00,2023-06-01,15,P002,711.38,False,False,non_checkout_amount_present
U0353,login,2023-06-03 19:26:00,2023-06-03,19,P027,2693.1,False,False,non_checkout_amount_present
U0173,logout,2023-06-05 11:53:00,2023-06-05,11,P010,,False,True,not_applicable
U0253,add_to_cart,2023-06-04 10:00:00,2023-06-04,10,P017,2959.58,False,False,non_checkout_amount_present
U0262,logout,2023-06-03 23:46:00,2023-06-03,23,P025,713.64,False,False,non_checkout_amount_present
U0220,wishlist_add,2023-06-02 23:22:00,2023-06-02,23,P021,,False,True,not_applicable
U0039,checkout,2023-06-01 20:17:00,2023-06-01,20,P005,,True,True,missing_checkout_amount
U0154,logout,2023-06-03 21:47:00,2023-06-03,21,P024,1534.3,False,False,non_checkout_amount_present
U0128,page_view,2023-06-05 14:40:00,2023-06-05,14,P020,,False,True,not_applicable
U0071,page_view,2023-06-06 18:34:00,2023-06-06,18,P017,,False,True,not_applicable
U0132,checkout,2023-06-05 11:41:00,2023-06-05,11,P021,338.4,True,False,valid_checkout_amount
U0120,login,2023-06-02 22:47:00,2023-06-02,22,P003,,False,True,not_applicable
U0353,login,2023-06-04 02:02:00,2023-06-04,2,P005,1970.54,False,False,non_checkout_amount_present
U0399,login,2023-06-03 07:03:00,2023-06-03,7,P015,,False,True,not_applicable
U0055,wishlist_add,2023-06-01 19:36:00,2023-06-01,19,P030,,False,True,not_applicable
U0314,logout,2023-06-05 07:00:00,2023-06-05,7,P020,,False,True,not_applicable
U0064,checkout,2023-06-04 06:42:00,2023-06-04,6,P021,,True,True,missing_checkout_amount
U0111,logout,2023-06-04 00:32:00,2023-06-04,0,P029,1611.91,False,False,non_checkout_amount_present
U0234,wishlist_add,2023-06-06 06:51:00,2023-06-06,6,P010,,False,True,not_applicable
U0185,page_view,2023-06-05 12:49:00,2023-06-05,12,P015,1870.58,False,False,non_checkout_amount_present
U0138,page_view,2023-06-03 10:36:00,2023-06-03,10,P014,495.83,False,False,non_checkout_amount_present
U0152,checkout,2023-06-05 06:36:00,2023-06-05,6,P025,2718.3,True,False,valid_checkout_amount
U0139,profile_update,2023-06-03 08:41:00,2023-06-03,8,P016,,False,True,not_applicable
U0321,logout,2023-06-01 10:53:00,2023-06-01,10,P029,1316.03,False,False,non_checkout_amount_present
U0132,wishlist_add,2023-06-03 13:17:00,2023-06-03,13,P025,1829.58,False,False,non_checkout_amount_present
U0236,wishlist_add,2023-06-04 11:11:00,2023-06-04,11,P024,2608.05,False,False,non_checkout_amount_present
U0107,wishlist_add,2023-06-01 12:15:00,2023-06-01,12,P020,1513.26,False,False,non_checkout_amount_present
U0097,profile_update,2023-06-03 11:23:00,2023-06-03,11,P019,,False,True,not_applicable
U0341,page_view,2023-06-04 16:32:00,2023-06-04,16,P012,,False,True,not_applicable
U0200,search,2023-06-02 04:11:00,2023-06-02,4,P006,324.59,False,False,non_checkout_amount_present
U0226,profile_update,2023-06-04 20:09:00,2023-06-04,20,P020,710.34,False,False,non_checkout_amount_present
U0311,page_view,2023-06-04 01:31:00,2023-06-04,1,P014,2573.16,False,False,non_checkout_amount_present
U0279,wishlist_add,2023-06-06 11:00:00,2023-06-06,11,P012,2859.15,False,False,non_checkout_amount_present
U0182,login,2023-06-04 02:48:00,2023-06-04,2,P007,1473.12,False,False,non_checkout_amount_present
U0197,logout,2023-06-05 18:19:00,2023-06-05,18,P006,290.38,False,False,non_checkout_amount_present
U0031,wishlist_add,2023-06-04 20:41:00,2023-06-04,20,P009,332.54,False,False,non_checkout_amount_present
U0046,search,2023-06-04 16:43:00,2023-06-04,16,P013,1816.67,False,False,non_checkout_amount_present
U0154,search,2023-06-02 03:39:00,2023-06-02,3,P024,,False,True,not_applicable
U0227,logout,2023-06-04 12:37:00,2023-06-04,12,P022,,False,True,not_applicable
U0281,wishlist_add,2023-06-05 17:58:00,2023-06-05,17,P029,,False,True,not_applicable
U0020,wishlist_add,2023-06-06 13:24:00,2023-06-06,13,P018,1179.94,False,False,non_checkout_amount_present
U0273,login,2023-06-06 16:32:00,2023-06-06,16,P006,,False,True,not_applicable
U0303,logout,2023-06-01 21:00:00,2023-06-01,21,P009,,False,True,not_applicable
U0147,logout,2023-06-03 19:37:00,2023-06-03,19,P008,,False,True,not_applicable
U0289,login,2023-06-03 17:15:00,2023-06-03,17,P011,,False,True,not_applicable
U0067,wishlist_add,2023-06-05 12:38:00,2023-06-05,12,P019,1929.77,False,False,non_checkout_amount_present
U0386,logout,2023-06-06 11:27:00,2023-06-06,11,P014,,False,True,not_applicable
U0184,add_to_cart,2023-06-03 15:17:00,2023-06-03,15,P008,2978.52,False,False,non_checkout_amount_present
U0293,profile_update,2023-06-01 08:06:00,2023-06-01,8,P028,2973.88,False,False,non_checkout_amount_present
U0198,logout,2023-06-01 21:53:00,2023-06-01,21,P022,,False,True,not_applicable
U0324,profile_update,2023-06-04 02:52:00,2023-06-04,2,P002,,False,True,not_applicable
U0304,login,2023-06-04 03:20:00,2023-06-04,3,P003,,False,True,not_applicable
U0327,checkout,2023-06-05 21:44:00,2023-06-05,21,P009,2952.07,True,False,valid_checkout_amount
U0326,login,2023-06-05 20:50:00,2023-06-05,20,P021,1435.73,False,False,non_checkout_amount_present
U0174,search,2023-06-03 09:26:00,2023-06-03,9,P009,576.21,False,False,non_checkout_amount_present
U0220,page_view,2023-06-05 16:10:00,2023-06-05,16,P013,,False,True,not_applicable
U0100,page_view,2023-06-04 15:15:00,2023-06-04,15,P005,,False,True,not_applicable
U0125,logout,2023-06-03 08:58:00,2023-06-03,8,P025,649.87,False,False,non_checkout_amount_present
U0133,search,2023-06-04 18:03:00,2023-06-04,18,P019,,False,True,not_applicable
U0393,profile_update,2023-06-04 07:46:00,2023-06-04,7,P018,1878.61,False,False,non_checkout_amount_present
U0031,add_to_cart,2023-06-02 23:27:00,2023-06-02,23,P004,,False,True,not_applicable
U0314,logout,2023-06-05 17:38:00,2023-06-05,17,P022,,False,True,not_applicable
U0212,wishlist_add,2023-06-03 21:57:00,2023-06-03,21,P011,2787.43,False,False,non_checkout_amount_present
U0058,logout,2023-06-01 21:37:00,2023-06-01,21,P024,2633.13,False,False,non_checkout_amount_present
U0093,page_view,2023-06-02 09:53:00,2023-06-02,9,P010,,False,True,not_applicable
U0359,checkout,2023-06-05 22:18:00,2023-06-05,22,P005,,True,True,missing_checkout_amount
U0101,add_to_cart,2023-06-05 02:19:00,2023-06-05,2,P010,,False,True,not_applicable
U0006,profile_update,2023-06-01 13:42:00,2023-06-01,13,P021,,False,True,not_applicable
U0295,logout,2023-06-02 22:49:00,2023-06-02,22,P030,895.01,False,False,non_checkout_amount_present
U0068,wishlist_add,2023-06-05 03:41:00,2023-06-05,3,P012,536.92,False,False,non_checkout_amount_present
U0288,wishlist_add,2023-06-04 06:23:00,2023-06-04,6,P026,1241.08,False,False,non_checkout_amount_present
U0195,checkout,2023-06-05 03:25:00,2023-06-05,3,P003,2683.28,True,False,valid_checkout_amount
U0169,wishlist_add,2023-06-05 00:47:00,2023-06-05,0,P012,2726.98,False,False,non_checkout_amount_present
U0312,login,2023-06-02 19:30:00,2023-06-02,19,P022,1962.27,False,False,non_checkout_amount_present
U0086,profile_update,2023-06-06 03:49:00,2023-06-06,3,P030,,False,True,not_applicable
U0021,profile_update,2023-06-02 03:04:00,2023-06-02,3,P021,,False,True,not_applicable
U0167,checkout,2023-06-01 08:25:00,2023-06-01,8,P002,,True,True,missing_checkout_amount
U0106,logout,2023-06-05 05:22:00,2023-06-05,5,P028,2503.33,False,False,non_checkout_amount_present
U0215,profile_update,2023-06-03 13:00:00,2023-06-03,13,P012,,False,True,not_applicable
U0254,add_to_cart,2023-06-02 04:06:00,2023-06-02,4,P028,,False,True,not_applicable
U0004,add_to_cart,2023-06-03 11:36:00,2023-06-03,11,P013,1945.57,False,False,non_checkout_amount_present
U0397,logout,2023-06-04 19:02:00,2023-06-04,19,P008,,False,True,not_applicable
U0188,search,2023-06-02 11:09:00,2023-06-02,11,P018,2335.66,False,False,non_checkout_amount_present
U0308,login,2023-06-06 08:40:00,2023-06-06,8,P022,,False,True,not_applicable
U0307,logout,2023-06-04 20:53:00,2023-06-04,20,P030,,False,True,not_applicable
U0266,page_view,2023-06-05 22:06:00,2023-06-05,22,P005,2845.95,False,False,non_checkout_amount_present
U0248,profile_update,2023-06-06 14:31:00,2023-06-06,14,P021,,False,True,not_applicable
U0350,search,2023-06-02 22:21:00,2023-06-02,22,P007,862.11,False,False,non_checkout_amount_present
U0396,search,2023-06-06 17:18:00,2023-06-06,17,P021,2245.7,False,False,non_checkout_amount_present
U0174,page_view,2023-06-03 00:04:00,2023-06-03,0,P027,1858.75,False,False,non_checkout_amount_present
U0310,checkout,2023-06-03 10:21:00,2023-06-03,10,P028,1472.06,True,False,valid_checkout_amount
U0112,checkout,2023-06-06 08:24:00,2023-06-06,8,P024,,True,True,missing_checkout_amount
U0126,search,2023-06-02 14:48:00,2023-06-02,14,P018,1131.53,False,False,non_checkout_amount_present
U0041,add_to_cart,2023-06-04 04:09:00,2023-06-04,4,P019,1062.97,False,False,non_checkout_amount_present
U0361,profile_update,2023-06-03 18:41:00,2023-06-03,18,P018,946.23,False,False,non_checkout_amount_present
U0238,page_view,2023-06-02 03:20:00,2023-06-02,3,P018,,False,True,not_applicable
U0309,search,2023-06-02 04:34:00,2023-06-02,4,P001,,False,True,not_applicable
U0043,wishlist_add,2023-06-02 14:01:00,2023-06-02,14,P030,611.57,False,False,non_checkout_amount_present
U0323,search,2023-06-03 11:58:00,2023-06-03,11,P016,533.77,False,False,non_checkout_amount_present
U0265,checkout,2023-06-06 16:22:00,2023-06-06,16,P025,354.47,True,False,valid_checkout_amount
U0227,search,2023-06-04 08:52:00,2023-06-04,8,P022,,False,True,not_applicable
U0318,login,2023-06-04 22:59:00,2023-06-04,22,P012,2452.52,False,False,non_checkout_amount_present
U0089,checkout,2023-06-02 22:29:00,2023-06-02,22,P007,,True,True,missing_checkout_amount
U0400,logout,2023-06-01 23:11:00,2023-06-01,23,P004,1261.64,False,False,non_checkout_amount_present
U0252,wishlist_add,2023-06-04 04:44:00,2023-06-04,4,P030,,False,True,not_applicable
U0198,checkout,2023-06-02 06:06:00,2023-06-02,6,P010,229.86,True,False,valid_checkout_amount
U0316,logout,2023-06-01 16:59:00,2023-06-01,16,P011,1323.05,False,False,non_checkout_amount_present
U0328,profile_update,2023-06-04 06:55:00,2023-06-04,6,P030,2528.27,False,False,non_checkout_amount_present
U0064,login,2023-06-02 11:07:00,2023-06-02,11,P028,,False,True,not_applicable
U0003,checkout,2023-06-01 18:49:00,2023-06-01,18,P006,2371.12,True,False,valid_checkout_amount
U0122,checkout,2023-06-01 17:06:00,2023-06-01,17,P009,,True,True,missing_checkout_amount
U0096,search,2023-06-06 04:38:00,2023-06-06,4,P008,,False,True,not_applicable
U0102,add_to_cart,2023-06-02 15:23:00,2023-06-02,15,P004,2762.11,False,False,non_checkout_amount_present
U0172,search,2023-06-04 03:02:00,2023-06-04,3,P004,581.27,False,False,non_checkout_amount_present
U0024,search,2023-06-05 03:16:00,2023-06-05,3,P028,242.9,False,False,non_checkout_amount_present
U0154,add_to_cart,2023-06-05 22:00:00,2023-06-05,22,P006,,False,True,not_applicable
U0147,profile_update,2023-06-06 13:48:00,2023-06-06,13,P018,,False,True,not_applicable
U0258,checkout,2023-06-06 19:30:00,2023-06-06,19,P006,1163.84,True,False,valid_checkout_amount
U0059,login,2023-06-02 01:45:00,2023-06-02,1,P005,,False,True,not_applicable
U0054,add_to_cart,2023-06-02 04:49:00,2023-06-02,4,P021,,False,True,not_applicable
U0218,login,2023-06-05 19:54:00,2023-06-05,19,P028,,False,True,not_applicable
U0005,logout,2023-06-03 09:35:00,2023-06-03,9,P006,2436.31,False,False,non_checkout_amount_present
U0045,logout,2023-06-03 14:19:00,2023-06-03,14,P009,,False,True,not_applicable
U0166,checkout,2023-06-06 19:04:00,2023-06-06,19,P009,,True,True,missing_checkout_amount
U0289,add_to_cart,2023-06-05 09:05:00,2023-06-05,9,P026,,False,True,not_applicable
U0338,search,2023-06-05 07:08:00,2023-06-05,7,P004,2592.15,False,False,non_checkout_amount_present
U0029,logout,2023-06-05 18:13:00,2023-06-05,18,P003,978.09,False,False,non_checkout_amount_present
U0391,page_view,2023-06-03 19:54:00,2023-06-03,19,P024,1768.77,False,False,non_checkout_amount_present
U0199,profile_update,2023-06-02 13:40:00,2023-06-02,13,P026,,False,True,not_applicable
U0130,add_to_cart,2023-06-05 08:54:00,2023-06-05,8,P022,,False,True,not_applicable
U0047,profile_update,2023-06-03 06:57:00,2023-06-03,6,P020,1516.87,False,False,non_checkout_amount_present
U0375,search,2023-06-05 20:55:00,2023-06-05,20,P006,,False,True,not_applicable
U0068,logout,2023-06-05 23:33:00,2023-06-05,23,P019,,False,True,not_applicable
U0042,login,2023-06-04 20:10:00,2023-06-04,20,P017,2518.82,False,False,non_checkout_amount_present
U0335,checkout,2023-06-02 03:14:00,2023-06-02,3,P011,,True,True,missing_checkout_amount
U0363,wishlist_add,2023-06-02 23:47:00,2023-06-02,23,P026,1455.21,False,False,non_checkout_amount_present
U0062,login,2023-06-03 15:47:00,2023-06-03,15,P015,251.52,False,False,non_checkout_amount_present
U0266,login,2023-06-03 00:59:00,2023-06-03,0,P014,,False,True,not_applicable
U0328,login,2023-06-06 11:06:00,2023-06-06,11,P018,1381.65,False,False,non_checkout_amount_present
U0155,add_to_cart,2023-06-02 20:59:00,2023-06-02,20,P022,,False,True,not_applicable
U0289,checkout,2023-06-06 08:12:00,2023-06-06,8,P016,2931.22,True,False,valid_checkout_amount
U0161,login,2023-06-02 08:36:00,2023-06-02,8,P009,,False,True,not_applicable
U0218,add_to_cart,2023-06-02 19:03:00,2023-06-02,19,P014,1928.19,False,False,non_checkout_amount_present
U0254,wishlist_add,2023-06-06 04:37:00,2023-06-06,4,P004,2155.67,False,False,non_checkout_amount_present
U0265,search,2023-06-03 11:32:00,2023-06-03,11,P006,,False,True,not_applicable
U0328,wishlist_add,2023-06-04 05:40:00,2023-06-04,5,P016,,False,True,not_applicable
U0177,page_view,2023-06-01 23:58:00,2023-06-01,23,P021,1972.53,False,False,non_checkout_amount_present
U0183,add_to_cart,2023-06-05 23:41:00,2023-06-05,23,P018,,False,True,not_applicable
U0396,add_to_cart,2023-06-05 21:14:00,2023-06-05,21,P013,716.61,False,False,non_checkout_amount_present
U0108,profile_update,2023-06-05 12:19:00,2023-06-05,12,P019,2508.07,False,False,non_checkout_amount_present
U0128,wishlist_add,2023-06-02 01:55:00,2023-06-02,1,P024,,False,True,not_applicable
U0170,wishlist_add,2023-06-03 01:01:00,2023-06-03,1,P025,,False,True,not_applicable
U0074,add_to_cart,2023-06-02 16:32:00,2023-06-02,16,P021,,False,True,not_applicable
U0342,profile_update,2023-06-05 02:36:00,2023-06-05,2,P023,,False,True,not_applicable
U0223,search,2023-06-03 15:16:00,2023-06-03,15,P007,,False,True,not_applicable
U0033,profile_update,2023-06-03 14:04:00,2023-06-03,14,P029,1796.2,False,False,non_checkout_amount_present
U0219,search,2023-06-06 06:47:00,2023-06-06,6,P014,,False,True,not_applicable
U0240,profile_update,2023-06-04 01:59:00,2023-06-04,1,P023,925.81,False,False,non_checkout_amount_present
U0256,profile_update,2023-06-04 12:07:00,2023-06-04,12,P002,,False,True,not_applicable
U0031,page_view,2023-06-04 05:42:00,2023-06-04,5,P021,,False,True,not_applicable
U0039,wishlist_add,2023-06-06 13:46:00,2023-06-06,13,P013,,False,True,not_applicable
U0221,checkout,2023-06-06 09:33:00,2023-06-06,9,P027,1223.77,True,False,valid_checkout_amount
U0249,search,2023-06-04 22:27:00,2023-06-04,22,P006,2809.9,False,False,non_checkout_amount_present
U0177,logout,2023-06-05 15:08:00,2023-06-05,15,P023,,False,True,not_applicable
U0082,wishlist_add,2023-06-04 16:54:00,2023-06-04,16,P021,,False,True,not_applicable
U0264,add_to_cart,2023-06-02 03:50:00,2023-06-02,3,P030,1256.37,False,False,non_checkout_amount_present
U0171,search,2023-06-04 04:36:00,2023-06-04,4,P024,1113.29,False,False,non_checkout_amount_present
U0244,page_view,2023-06-06 18:35:00,2023-06-06,18,P006,2076.13,False,False,non_checkout_amount_present
U0225,login,2023-06-06 08:59:00,2023-06-06,8,P021,,False,True,not_applicable
U0314,login,2023-06-02 08:25:00,2023-06-02,8,P009,2030.35,False,False,non_checkout_amount_present
U0021,add_to_cart,2023-06-03 18:16:00,2023-06-03,18,P011,2597.9,False,False,non_checkout_amount_present
U0031,login,2023-06-03 08:23:00,2023-06-03,8,P015,1022.92,False,False,non_checkout_amount_present
U0096,logout,2023-06-04 02:10:00,2023-06-04,2,P015,,False,True,not_applicable
U0310,logout,2023-06-04 22:12:00,2023-06-04,22,P020,,False,True,not_applicable
U0363,logout,2023-06-02 17:25:00,2023-06-02,17,P027,,False,True,not_applicable
U0363,login,2023-06-03 13:36:00,2023-06-03,13,P029,,False,True,not_applicable
U0264,login,2023-06-03 11:01:00,2023-06-03,11,P014,,False,True,not_applicable
U0333,logout,2023-06-02 19:13:00,2023-06-02,19,P021,,False,True,not_applicable
U0334,logout,2023-06-03 18:45:00,2023-06-03,18,P008,550.55,False,False,non_checkout_amount_present
U0057,login,2023-06-01 20:53:00,2023-06-01,20,P028,2258.88,False,False,non_checkout_amount_present
U0269,add_to_cart,2023-06-04 09:07:00,2023-06-04,9,P030,970.64,False,False,non_checkout_amount_present
U0286,login,2023-06-06 16:03:00,2023-06-06,16,P027,,False,True,not_applicable
U0094,page_view,2023-06-05 12:22:00,2023-06-05,12,P019,,False,True,not_applicable
U0224,search,2023-06-03 22:15:00,2023-06-03,22,P001,,False,True,not_applicable
U0010,profile_update,2023-06-06 13:25:00,2023-06-06,13,P008,1592.02,False,False,non_checkout_amount_present
U0286,logout,2023-06-01 10:18:00,2023-06-01,10,P010,,False,True,not_applicable
U0234,wishlist_add,2023-06-01 21:17:00,2023-06-01,21,P026,947.3,False,False,non_checkout_amount_present
U0008,search,2023-06-02 19:55:00,2023-06-02,19,P005,,False,True,not_applicable
U0207,page_view,2023-06-04 23:31:00,2023-06-04,23,P016,,False,True,not_applicable
U0141,page_view,2023-06-03 07:39:00,2023-06-03,7,P029,,False,True,not_applicable
U0153,page_view,2023-06-04 16:48:00,2023-06-04,16,P005,868.8,False,False,non_checkout_amount_present
U0388,checkout,2023-06-03 08:36:00,2023-06-03,8,P017,,True,True,missing_checkout_amount
U0064,checkout,2023-06-03 05:35:00,2023-06-03,5,P021,200.64,True,False,valid_checkout_amount
U0363,add_to_cart,2023-06-02 12:35:00,2023-06-02,12,P029,1935.07,False,False,non_checkout_amount_present
U0072,add_to_cart,2023-06-05 08:55:00,2023-06-05,8,P014,,False,True,not_applicable
U0336,add_to_cart,2023-06-03 22:19:00,2023-06-03,22,P023,,False,True,not_applicable
U0173,add_to_cart,2023-06-03 21:59:00,2023-06-03,21,P013,,False,True,not_applicable
U0092,search,2023-06-04 07:53:00,2023-06-04,7,P012,1410.02,False,False,non_checkout_amount_present
U0020,wishlist_add,2023-06-03 21:28:00,2023-06-03,21,P013,2702.66,False,False,non_checkout_amount_present
U0387,add_to_cart,2023-06-06 19:38:00,2023-06-06,19,P016,2891.19,False,False,non_checkout_amount_present
U0326,add_to_cart,2023-06-06 17:08:00,2023-06-06,17,P008,1639.71,False,False,non_checkout_amount_present
U0274,login,2023-06-03 20:43:00,2023-06-03,20,P007,1203.88,False,False,non_checkout_amount_present
U0192,logout,2023-06-05 06:13:00,2023-06-05,6,P021,2706.11,False,False,non_checkout_amount_present
U0003,add_to_cart,2023-06-06 07:07:00,2023-06-06,7,P012,,False,True,not_applicable
U0225,logout,2023-06-03 07:27:00,2023-06-03,7,P021,2084.73,False,False,non_checkout_amount_present
U0025,search,2023-06-01 11:47:00,2023-06-01,11,P024,1693.49,False,False,non_checkout_amount_present
U0385,profile_update,2023-06-05 19:19:00,2023-06-05,19,P009,2856.32,False,False,non_checkout_amount_present
U0178,checkout,2023-06-03 19:41:00,2023-06-03,19,P004,,True,True,missing_checkout_amount
U0283,page_view,2023-06-05 21:21:00,2023-06-05,21,P025,,False,True,not_applicable
U0214,checkout,2023-06-02 12:34:00,2023-06-02,12,P013,715.52,True,False,valid_checkout_amount
U0119,login,2023-06-04 22:24:00,2023-06-04,22,P021,,False,True,not_applicable
U0049,search,2023-06-04 17:59:00,2023-06-04,17,P021,2538.58,False,False,non_checkout_amount_present
U0194,profile_update,2023-06-02 15:42:00,2023-06-02,15,P023,,False,True,not_applicable
U0286,page_view,2023-06-06 10:16:00,2023-06-06,10,P015,,False,True,not_applicable
U0061,logout,2023-06-02 00:02:00,2023-06-02,0,P021,,False,True,not_applicable
U0062,add_to_cart,2023-06-04 18:10:00,2023-06-04,18,P017,,False,True,not_applicable
U0347,wishlist_add,2023-06-01 16:07:00,2023-06-01,16,P016,,False,True,not_applicable
U0230,login,2023-06-05 19:02:00,2023-06-05,19,P005,,False,True,not_applicable
U0212,profile_update,2023-06-04 12:45:00,2023-06-04,12,P001,,False,True,not_applicable
U0129,add_to_cart,2023-06-02 14:57:00,2023-06-02,14,P002,,False,True,not_applicable
U0308,search,2023-06-01 18:23:00,2023-06-01,18,P005,221.26,False,False,non_checkout_amount_present
U0237,search,2023-06-06 11:19:00,2023-06-06,11,P020,,False,True,not_applicable
U0016,wishlist_add,2023-06-01 11:35:00,2023-06-01,11,P011,696.44,False,False,non_checkout_amount_present
U0281,wishlist_add,2023-06-05 06:20:00,2023-06-05,6,P001,606.69,False,False,non_checkout_amount_present
U0098,profile_update,2023-06-05 13:44:00,2023-06-05,13,P020,,False,True,not_applicable
U0274,logout,2023-06-01 16:39:00,2023-06-01,16,P016,,False,True,not_applicable
U0026,profile_update,2023-06-03 00:45:00,2023-06-03,0,P001,,False,True,not_applicable
U0346,add_to_cart,2023-06-02 03:56:00,2023-06-02,3,P016,,False,True,not_applicable
U0087,login,2023-06-04 02:35:00,2023-06-04,2,P001,1377.8,False,False,non_checkout_amount_present
U0148,add_to_cart,2023-06-02 18:17:00,2023-06-02,18,P011,1953.64,False,False,non_checkout_amount_present
U0046,checkout,2023-06-02 19:05:00,2023-06-02,19,P026,,True,True,missing_checkout_amount
U0013,page_view,2023-06-04 23:01:00,2023-06-04,23,P026,,False,True,not_applicable
U0326,add_to_cart,2023-06-02 06:50:00,2023-06-02,6,P010,620.48,False,False,non_checkout_amount_present
U0392,wishlist_add,2023-06-02 18:51:00,2023-06-02,18,P023,1577.26,False,False,non_checkout_amount_present
U0172,profile_update,2023-06-05 14:33:00,2023-06-05,14,P027,,False,True,not_applicable
U0095,login,2023-06-02 20:56:00,2023-06-02,20,P019,284.82,False,False,non_checkout_amount_present
U0225,add_to_cart,2023-06-04 13:15:00,2023-06-04,13,P022,,False,True,not_applicable
U0236,login,2023-06-06 02:11:00,2023-06-06,2,P001,1683.35,False,False,non_checkout_amount_present
U0269,add_to_cart,2023-06-04 06:16:00,2023-06-04,6,P010,,False,True,not_applicable
U0300,wishlist_add,2023-06-01 12:19:00,2023-06-01,12,P015,2724.6,False,False,non_checkout_amount_present
U0188,add_to_cart,2023-06-06 02:01:00,2023-06-06,2,P016,,False,True,not_applicable
U0131,add_to_cart,2023-06-01 16:55:00,2023-06-01,16,P024,,False,True,not_applicable
U0274,login,2023-06-02 18:25:00,2023-06-02,18,P018,1323.72,False,False,non_checkout_amount_present
U0396,profile_update,2023-06-01 12:33:00,2023-06-01,12,P027,1801.37,False,False,non_checkout_amount_present
U0199,page_view,2023-06-04 16:19:00,2023-06-04,16,P026,2822.06,False,False,non_checkout_amount_present
U0069,login,2023-06-06 14:22:00,2023-06-06,14,P013,969.95,False,False,non_checkout_amount_present
U0315,checkout,2023-06-04 22:21:00,2023-06-04,22,P028,,True,True,missing_checkout_amount
U0168,checkout,2023-06-02 06:12:00,2023-06-02,6,P023,2266.0,True,False,valid_checkout_amount
U0385,page_view,2023-06-04 10:26:00,2023-06-04,10,P001,385.12,False,False,non_checkout_amount_present
U0317,add_to_cart,2023-06-04 14:00:00,2023-06-04,14,P012,,False,True,not_applicable
U0159,logout,2023-06-05 02:00:00,2023-06-05,2,P007,2783.7,False,False,non_checkout_amount_present
U0221,page_view,2023-06-02 06:09:00,2023-06-02,6,P018,949.57,False,False,non_checkout_amount_present
U0262,logout,2023-06-04 00:22:00,2023-06-04,0,P002,,False,True,not_applicable
U0034,logout,2023-06-01 16:33:00,2023-06-01,16,P020,2419.18,False,False,non_checkout_amount_present
